Data_Escala_de_Tempo;cod_aneel_tb_referenciacegusina_Usina;cod_nucleoaneel_tb_referenciacegusina_Usina;Data_Dica;dsc_estado;id_subsistema;nom_tipousinasite;nom_usina2;Período_Exibido_GE;Selecione_Tipo_de_GE_Simp_4
27/08/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.019464
27/08/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.027247
27/08/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.019051
27/08/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.016913
27/08/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012755
27/08/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009356
27/08/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006998
27/08/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005535
27/08/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010432
27/08/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010818
27/08/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;27/8/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008611
28/08/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004346
28/08/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006689
28/08/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009555
28/08/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008336
28/08/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009214
28/08/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.015237
28/08/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.023576
28/08/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.026901
28/08/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.025849
28/08/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.022371
28/08/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.026603
28/08/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.025107
28/08/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.026617
28/08/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.024444
28/08/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.02212
28/08/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.020136
28/08/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.023793
28/08/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.022433
28/08/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.015829
28/08/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.013334
28/08/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008372
28/08/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005746
28/08/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004051
28/08/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;28/8/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001307
29/08/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000843
29/08/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001429
29/08/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002682
29/08/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010935
29/08/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007855
29/08/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00841
29/08/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002363
29/08/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000335
29/08/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2.1e-05
29/08/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000414
29/08/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002214
29/08/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005553
29/08/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001461
29/08/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006267
29/08/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009564
29/08/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008752
29/08/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011737
29/08/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010295
29/08/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000203
29/08/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003204
29/08/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006637
29/08/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007048
29/08/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004408
29/08/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;29/8/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001164
30/08/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000142
30/08/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;6.1e-05
30/08/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
30/08/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000256
30/08/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;7.1e-05
30/08/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2.1e-05
30/08/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;1.6e-05
30/08/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000422
30/08/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;7e-06
30/08/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002409
30/08/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004237
30/08/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002201
30/08/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00063
30/08/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002229
30/08/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005638
30/08/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001443
30/08/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001644
30/08/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2.5e-05
30/08/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000351
30/08/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;4e-06
30/08/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;8e-06
30/08/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;1.4e-05
30/08/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
30/08/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;30/8/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;3.1e-05
31/08/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;4e-06
31/08/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2e-06
31/08/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;3.1e-05
31/08/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000655
31/08/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;3.1e-05
31/08/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
31/08/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010155
31/08/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009328
31/08/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.015539
31/08/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.014267
31/08/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012669
31/08/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008206
31/08/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000581
31/08/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008197
31/08/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;31/8/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007102
01/09/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006651
01/09/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001091
01/09/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002116
01/09/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005698
01/09/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00083
01/09/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000745
01/09/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;5.2e-05
01/09/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005658
01/09/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004863
01/09/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000373
01/09/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;4e-06
01/09/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/09/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000183
01/09/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004027
01/09/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010019
01/09/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006609
01/09/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00176
01/09/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;1/9/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004526
02/09/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000149
02/09/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004045
02/09/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012169
02/09/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.014793
02/09/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.014004
02/09/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011105
02/09/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005249
02/09/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;8e-06
02/09/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;1.6e-05
02/09/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 17:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 18:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 19:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 20:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 21:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 22:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
02/09/2019 23:00:00;UTE.FL.RS.030666-5.01;030666-5;2/9/2019 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
03/09/2019 00:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
03/09/2019 01:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
03/09/2019 02:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000846
03/09/2019 03:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010747
03/09/2019 04:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.017706
03/09/2019 05:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.0085
03/09/2019 06:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008988
03/09/2019 07:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004784
03/09/2019 08:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011162
03/09/2019 09:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000455
03/09/2019 10:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000336
03/09/2019 11:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005199
03/09/2019 12:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001751
03/09/2019 13:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005454
03/09/2019 14:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.017254
03/09/2019 15:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.016944
03/09/2019 16:00:00;UTE.FL.RS.030666-5.01;030666-5;3/9/2019 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.019977
